HHID,tot_local_seed,tot_improved_seed,tot_manure,tot_compost,tot_fert_dap,tot_fert_urea,tot_fert_nps,tot_fert_lime,tot_fert_blended,total_value_hh,hhi_hh,number_of_crops,cei_hh,bp_hh,season_str,IRRIGATED_HH,merge_irrigation,Qn_9_9,post_action_taken,pre_action_taken,post_number_responded,pre_number_responded,number_of_shocks,merge_shock,experienced_shock,post_action_taken_nomissing,pre_action_taken_nomissing,number_of_soil_types,farm_area,total_owned_area,proportion_owned_area,plot_dist_avg,soil_fertility_num,soil_fertility_avg,soil_slope_avg,soil_erosion_avg,soil_fertility_wgt_avg,soil_slope_wgt_avg,soil_erosion_wgt_avg,merge_soil,Qn_0_1,Qn_1_1,Qn_1_2,Qn_1_3,Qn_1_4,Qn_1_5a,skip_meal_12mo,improved_stove,number_of_parcels,own_pump,ag_ins,other_income,electricity,latitude,longitude,elevation,kebele_for_survey_match,merge_wide,dist_to_ext_service,dist_to_vet,dist_to_grazing,dist_to_output_market,dist_to_input_market,dist_to_weekly_market,dist_to_daily_market,dist_to_all_weather_road,merge_comm,liv_total_value_hh,liv_hhi_hh,number_of_liv_types,sold_livestock_12mo,merge_liv,hh_head_age,hh_head_educ,hh_spouse_educ,highest_educ,merge_i_ii,number_of_farm_equipment,tot_farm_equipment_value,merge_equipment,gifts_transfers,assistance_govt_nongovt,tot_other_income,merge_other_income,elec_use_kwh_lastmonth,merge_elec,number_of_appliances,tot_app_value,merge_appliance,river_dist,lake_dist,dist_to_water_source,merge_water_dist,soil_ph,merge_ph,group,kebele,acc,kebele_for_shp_match,merge_sites,kebele_id,pop_dens_5x5,merge_pop_dens,koppen_zone,merge_koppen
730,95,0,0,0,250,250,0,0,0,262000,.375,3,.63092977,2,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1.875,1.875,1,16.5,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,6,1,0,1,1,11.887979,37.635067,1794.6,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),35000,1,1,0,matched (3),65,,5,5,matched (3),7,30000,matched (3),0,0,26000,matched (3),,matched (3),1,1500,matched (3),9170.5225,9753.6523,9170.5225,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
731,200,2,0,400,200,150,0,0,0,27200,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1,1,1,5,2,1.5,1,1,1.5,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.885272,37.638222,1790.8,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),70500,.20000002,5,0,matched (3),,,,4,matched (3),15,11370,matched (3),0,0,60000,matched (3),1,matched (3),2,0,matched (3),9615.2549,10180.719,9615.2549,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
731,25,4,0,0,90,85,0,0,0,66100,.26530614,4,.7313295,3.4999998,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1,1,1,5,2,1.5,1,1,1.5,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.885272,37.638222,1790.8,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),70500,.20000002,5,0,matched (3),,,,4,matched (3),15,11370,matched (3),0,0,60000,matched (3),1,matched (3),2,0,matched (3),9615.2549,10180.719,9615.2549,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
732,0,150,100,0,50,50,0,0,0,90000,1,1,0,1,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,3,3,1,10,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Munesa,Gerbi Tuwiso,Garbi Tueiso,0,1,1,,0,0,1,7.7009187,38.974941,2523,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),100000,.5,2,0,matched (3),28,4,4,4,matched (3),3,400,matched (3),,,0,matched (3),0,matched (3),3,0,matched (3),10381.87,17100.244,10381.87,matched (3),6.5999999,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,182.97658,matched (3),Temp. Dry Winter Warm Summer,matched (3)
733,40,0,40,0,0,0,40,0,0,0,1,1,0,1,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,3.75,3.5,.93333334,28.181818,2,1.6363636,1,1,1.5333333,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,11,,0,0,1,7.9904847,39.010258,1683,Shelede G,matched (3),,,,,,,,,matched (3),184500,.19008265,7,0,matched (3),63,7,6,5,matched (3),5,1850,matched (3),,,0,matched (3),0,matched (3),1,3000,matched (3),697.90839,2967.7942,697.90839,matched (3),6.4000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
733,510,38,375,0,125,50,200,0,0,60200,.28000003,4,.72072303,2.5,Meher,1,matched (3),,,,,,,master only (1),0,0,0,1,3.75,3.5,.93333334,28.181818,2,1.6363636,1,1,1.5333333,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,11,,0,0,1,7.9904847,39.010258,1683,Shelede G,matched (3),,,,,,,,,matched (3),184500,.19008265,7,0,matched (3),63,7,6,5,matched (3),5,1850,matched (3),,,0,matched (3),0,matched (3),1,3000,matched (3),697.90839,2967.7942,697.90839,matched (3),6.4000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
734,26,1,0,0,60,60,0,0,0,26800,.375,3,.63092977,2,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1,1,1,5,1,1.75,1,1,1.75,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.884,37.64045,1793.4,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),163000,.18000001,6,0,matched (3),,,2,2,matched (3),19,22450,matched (3),0,0,85000,matched (3),,matched (3),1,3500,matched (3),9880.79,10451.361,9880.79,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,237.73756,matched (3),Trop. Savan. (Aw),matched (3)
734,300,2,0,500,200,200,0,0,0,54000,.5,2,.5,2,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1,1,1,5,1,1.75,1,1,1.75,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.884,37.64045,1793.4,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),163000,.18000001,6,0,matched (3),,,2,2,matched (3),19,22450,matched (3),0,0,85000,matched (3),,matched (3),1,3500,matched (3),9880.79,10451.361,9880.79,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,237.73756,matched (3),Trop. Savan. (Aw),matched (3)
735,35,275,150,0,200,0,0,0,0,147000,.46163201,3,.54216498,1.6666666,Meher,0,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.75,1.75,1,12.25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,10,Munesa,Gerbi Tuwiso,Gerbi Tuwiso,0,1,3,,0,0,1,7.6940665,38.965374,2508.8,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),95000,.27272731,6,0,matched (3),,,,4,matched (3),3,1000,matched (3),,,0,matched (3),0,matched (3),2,1600,matched (3),11607.72,15883.981,11607.72,matched (3),6.8000002,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,205.8598,matched (3),Temp. Dry Winter Warm Summer,matched (3)
736,800,800,0,0,650,0,0,0,0,274600,.81999993,2,.23449782,1.1111112,Meher,0,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,4.25,4.25,1,3.2,1,1,1,1,1,1,1,matched (3),Dry,Oromia,10,Munesa,Gerbi Tuwiso,Gerbi Tuwiso,0,1,2,,0,0,1,7.699688,38.969799,2517.5,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),128028,.72421724,5,0,matched (3),,,4,4,matched (3),6,3600,matched (3),,,0,matched (3),,matched (3),2,1150,matched (3),10924.539,16556.854,10924.539,matched (3),6.6999998,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,188.23303,matched (3),Temp. Dry Winter Warm Summer,matched (3)
737,95,100,0,0,105,50,0,0,0,133300,.51557088,2,.48870891,1.7,Meher,0,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.1,1.1,1,3.6666667,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Munesa,Gerbi Tuwiso,Gerbi Tuwiso,0,1,3,,0,0,1,7.6968269,38.972286,2542.1001,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),92800,.26530614,4,0,matched (3),40,,2,2,matched (3),3,1700,matched (3),,,0,matched (3),,matched (3),2,1100,matched (3),10827.965,16665.211,10827.965,matched (3),6.6999998,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,195.00514,matched (3),Temp. Dry Winter Warm Summer,matched (3)
738,150,25,0,0,150,50,0,0,0,66500,1,1,0,1,Meher,0,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1,1,1,7.5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Munesa,Gerbi Tuwiso,Gerbi Tuwiso,0,1,2,,0,0,1,7.6932716,38.96513,2505,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),80000,.27777779,4,0,matched (3),21,1,,2,matched (3),3,2000,matched (3),,,0,matched (3),0,matched (3),2,1500,matched (3),11669.753,15826.134,11669.753,matched (3),6.8000002,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,205.8598,matched (3),Temp. Dry Winter Warm Summer,matched (3)
739,26,0,0,0,125,100,0,0,0,92000,.55555558,2,.45914793,1.5,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,.75,.75,1,5,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.885676,37.639923,1793.5,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),100000,.42000002,4,0,matched (3),47,,,4,matched (3),15,19440,matched (3),0,0,75000,matched (3),,matched (3),3,0,matched (3),9713.6582,10320.283,9713.6582,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
739,250,1,0,500,150,150,0,0,0,87500,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,.75,.75,1,5,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,2,1,0,1,1,11.885676,37.639923,1793.5,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),100000,.42000002,4,0,matched (3),47,,,4,matched (3),15,19440,matched (3),0,0,75000,matched (3),,matched (3),3,0,matched (3),9713.6582,10320.283,9713.6582,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
740,250,0,150,0,75,75,0,0,0,215000,.5,2,.5,2,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,4,4,1,5.5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,10,Munesa,Gerbi Tuwiso,Garbi Tuwiso,0,1,2,,0,1,1,7.6952691,38.965763,2517.2,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),115000,.3888889,3,0,matched (3),53,2,8,4,matched (3),4,2350,matched (3),0,0,15000,matched (3),0,matched (3),1,0,matched (3),11512.759,15973.989,11512.759,matched (3),6.5999999,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,195.00514,matched (3),Temp. Dry Winter Warm Summer,matched (3)
741,300,0,200,0,100,100,0,0,0,535000,.51020408,2,.49261409,1.7499999,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,3.5,3.5,1,40,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Munesa,Gerbi Tuwiso,Garbi Tuwiso,0,1,2,,0,0,1,7.700386,38.973591,2525.3,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),130000,.52000004,2,0,matched (3),36,3,2,4,matched (3),3,2750,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),10534.053,16947.988,10534.053,matched (3),6.5999999,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,188.23303,matched (3),Temp. Dry Winter Warm Summer,matched (3)
742,250,0,250,0,125,125,0,0,0,490000,.55555558,2,.45914793,1.5,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,4,4,1,10,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Munesa,Gerbi Tuwiso,Garbi Tuwiso,0,1,3,,0,0,1,7.7005801,38.974312,2518.8999,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),100000,.5,2,0,matched (3),72,6,2,4,matched (3),4,2260,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),10457.02,17025.199,10457.02,matched (3),6.5999999,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,182.97658,matched (3),Temp. Dry Winter Warm Summer,matched (3)
743,300,0,200,0,100,100,0,0,0,150000,.55555558,2,.45914793,1.5,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,3,3,1,5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,10,Munesa,Gerbi Tuwiso,Garbi Tuwiso,0,1,1,,0,0,1,7.6948605,38.966423,2502.6001,Gerbi Tuwiso,matched (3),2,,,,,,,,matched (3),70000,.72222221,2,0,matched (3),35,,,3,matched (3),3,1180,matched (3),,,0,matched (3),0,matched (3),8,24400,matched (3),11470.955,16018.952,11470.955,matched (3),6.5999999,matched (3),Control (ACC),Gerbi Tuwiso,1,Gerbi Tuwiso,matched (3),10,195.00514,matched (3),Temp. Dry Winter Warm Summer,matched (3)
744,95,25,0,0,225,300,0,0,0,397200,.42857146,3,.57994372,1.7499999,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,2,1.125,1.125,1,11,2,1.4,1,1,1.3333334,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.889981,37.635242,1793.4,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),163000,.53316325,5,0,matched (3),,,2,2,matched (3),11,45000,matched (3),0,0,420000,matched (3),,matched (3),6,4950,matched (3),9031.9189,9676.1553,9031.9189,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
744,350,25,250,350,250,250,0,0,0,166000,.50000006,3,.52646005,1.5,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,2,1.125,1.125,1,11,2,1.4,1,1,1.3333334,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.889981,37.635242,1793.4,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),163000,.53316325,5,0,matched (3),,,2,2,matched (3),11,45000,matched (3),0,0,420000,matched (3),,matched (3),6,4950,matched (3),9031.9189,9676.1553,9031.9189,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
745,,,,,,,,,,,,1,,,Belg,1,matched (3),,,,,,,master only (1),0,0,0,2,2.5,2.5,1,64.285713,1,1.1428572,1,1.5714285,1.2,1,1.4,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,3,1,0,1,0,11.883965,37.630939,1800,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),101500,.3888889,3,1,matched (3),17,2,7,7,matched (3),15,33600,matched (3),0,0,15000,matched (3),,matched (3),3,5000,matched (3),9161.8584,9576.6943,9161.8584,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
745,145,45,200,100,350,350,0,0,0,114800,.44000003,3,.57664901,1.6666666,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,2,2.5,2.5,1,64.285713,1,1.1428572,1,1.5714285,1.2,1,1.4,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,3,1,0,1,0,11.883965,37.630939,1800,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),101500,.3888889,3,1,matched (3),17,2,7,7,matched (3),15,33600,matched (3),0,0,15000,matched (3),,matched (3),3,5000,matched (3),9161.8584,9576.6943,9161.8584,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
745,225,100,0,20,450,550,150,0,0,120600,.30612245,4,.69088912,2.3333333,Meher,1,matched (3),,,,,,,master only (1),0,0,0,2,2.5,2.5,1,64.285713,1,1.1428572,1,1.5714285,1.2,1,1.4,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,3,1,0,1,0,11.883965,37.630939,1800,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),101500,.3888889,3,1,matched (3),17,2,7,7,matched (3),15,33600,matched (3),0,0,15000,matched (3),,matched (3),3,5000,matched (3),9161.8584,9576.6943,9161.8584,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
746,,,,,,,,,,,.72222233,2,.32501119,1.1999999,Belg,1,matched (3),,,,,,,master only (1),0,0,0,2,2.8,2.8,1,46.666668,1,1,1,1.1666666,1,1,1.1785715,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884959,37.629124,1799.5,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),146050,.3198573,7,1,matched (3),15,2,4,4,matched (3),20,38900,matched (3),0,0,30000,matched (3),,matched (3),6,23000,matched (3),8948.7471,9357.8857,8948.7471,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
746,500,4,0,50,700,700,100,0,0,118400,.17091838,6,.82670045,5.5999999,Dry,1,matched (3),Dry,,,0,0,4,matched (3),1,0,0,2,2.8,2.8,1,46.666668,1,1,1,1.1666666,1,1,1.1785715,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884959,37.629124,1799.5,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),146050,.3198573,7,1,matched (3),15,2,4,4,matched (3),20,38900,matched (3),0,0,30000,matched (3),,matched (3),6,23000,matched (3),8948.7471,9357.8857,8948.7471,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
746,225,50,20,30,300,350,100,0,0,73200,.41935486,3,.57144767,2.0666666,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,2,2.8,2.8,1,46.666668,1,1,1,1.1666666,1,1,1.1785715,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884959,37.629124,1799.5,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),146050,.3198573,7,1,matched (3),15,2,4,4,matched (3),20,38900,matched (3),0,0,30000,matched (3),,matched (3),6,23000,matched (3),8948.7471,9357.8857,8948.7471,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
747,195,0,0,0,145,50,0,0,0,176500,.44000003,3,.57664901,1.6666666,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.125,1.125,1,20,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.890871,37.636551,1798.9,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),161500,.3888889,3,1,matched (3),22,4,2,4,matched (3),11,57800,matched (3),0,0,60000,matched (3),,matched (3),6,10900,matched (3),9063.7109,9759.1279,9063.7109,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
747,155,7,0,0,175,225,0,0,0,160000,.30612245,4,.69088912,2.3333333,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.125,1.125,1,20,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.890871,37.636551,1798.9,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),161500,.3888889,3,1,matched (3),22,4,2,4,matched (3),11,57800,matched (3),0,0,60000,matched (3),,matched (3),6,10900,matched (3),9063.7109,9759.1279,9063.7109,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
748,90,10,0,0,175,175,0,0,0,191500,.50000006,3,.52646005,1.5,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1.125,1.125,1,11,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.890959,37.636765,1806.1,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),130000,.99403113,6,1,matched (3),5,,,2,matched (3),10,43900,matched (3),0,0,85000,matched (3),,matched (3),6,22200,matched (3),9073.2715,9775.3457,9073.2715,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
748,360,0,0,0,250,250,0,0,0,78000,.68000007,2,.36096403,1.25,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.125,1.125,1,11,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,5,1,0,1,1,11.890959,37.636765,1806.1,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),130000,.99403113,6,1,matched (3),5,,,2,matched (3),10,43900,matched (3),0,0,85000,matched (3),,matched (3),6,22200,matched (3),9073.2715,9775.3457,9073.2715,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
749,200,50,0,0,225,175,0,0,0,160500,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,2,1.25,1.25,1,11.25,1,1,1,1.25,1,1,1.2,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,4,1,0,1,1,11.8908,37.636776,1790.8,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),219500,.21893492,7,1,matched (3),16,2,,5,matched (3),9,60900,matched (3),0,0,181500,matched (3),,matched (3),1,1900,matched (3),9086.168,9783.7217,9086.168,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
749,75,10,0,0,175,175,0,0,0,240800,.375,3,.63092977,2,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,2,1.25,1.25,1,11.25,1,1,1,1.25,1,1,1.2,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,0,0,4,1,0,1,1,11.8908,37.636776,1790.8,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),219500,.21893492,7,1,matched (3),16,2,,5,matched (3),9,60900,matched (3),0,0,181500,matched (3),,matched (3),1,1900,matched (3),9086.168,9783.7217,9086.168,matched (3),7.0999999,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
750,100,225,50,0,300,300,100,0,0,96200,.34693879,3,.65476066,2.3333333,Meher,1,matched (3),,,,,,,master only (1),0,0,0,2,2.375,2.375,1,34.166668,1,1,1.1666666,1.5,1,1.3157895,1.5789474,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884582,37.629364,1813.6,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),80551,.265625,6,1,matched (3),30,,1,2,matched (3),8,23315,matched (3),1,0,18000,matched (3),,matched (3),1,1000,matched (3),8995.5566,9400.1094,8995.5566,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
750,175,50,0,0,400,350,100,0,0,71500,.375,3,.63092977,2,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,2,2.375,2.375,1,34.166668,1,1,1.1666666,1.5,1,1.3157895,1.5789474,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884582,37.629364,1813.6,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),80551,.265625,6,1,matched (3),30,,1,2,matched (3),8,23315,matched (3),1,0,18000,matched (3),,matched (3),1,1000,matched (3),8995.5566,9400.1094,8995.5566,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
750,,,,,,,,,,,.34693879,3,.65476066,2.3333333,Belg,1,matched (3),,,,,,,master only (1),0,0,0,2,2.375,2.375,1,34.166668,1,1,1.1666666,1.5,1,1.3157895,1.5789474,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,3,1,0,1,1,11.884582,37.629364,1813.6,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),80551,.265625,6,1,matched (3),30,,1,2,matched (3),8,23315,matched (3),1,0,18000,matched (3),,matched (3),1,1000,matched (3),8995.5566,9400.1094,8995.5566,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,192.36285,matched (3),Trop. Savan. (Aw),matched (3)
751,300,100,0,0,300,300,50,0,0,55300,.375,3,.63092977,2,Meher,1,matched (3),,,,,,,master only (1),0,0,0,1,2.75,2.75,1,31.666666,1,1,1,1.3333334,1,1,1.3636364,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,5,1,0,1,0,11.886838,37.639977,1808,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),20900,.625,2,0,matched (3),16,,,2,matched (3),19,21150,matched (3),0,0,10000,matched (3),,matched (3),1,2500,matched (3),9629.6006,10270.131,9629.6006,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
751,,,,,,,,,,,.625,2,.40563905,1.3333334,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,2.75,2.75,1,31.666666,1,1,1,1.3333334,1,1,1.3636364,matched (3),Dry,Amhara,South Gonder,Fogera,Shina,Shina,1,0,5,1,0,1,0,11.886838,37.639977,1808,Shina,matched (3),5,5,15,20,30,30,,5,matched (3),20900,.625,2,0,matched (3),16,,,2,matched (3),19,21150,matched (3),0,0,10000,matched (3),,matched (3),1,2500,matched (3),9629.6006,10270.131,9629.6006,matched (3),7,matched (3),Control (ACC),Shina,1,Shina,matched (3),23,208.32448,matched (3),Trop. Savan. (Aw),matched (3)
